type,name,usage_count,node_types,civitai_name,civitai_id,version,download_url,page_url,workflows
lora,Wan-Lighting\Wan2.1 - lightx2v_I2V_14B_480p_cfg_step_distill_rank256_bf16.safetensors,3,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,Wan2.2+Remix+I2V+v2.1+++SVI2Pro+全自动反推长视频工作流.json; Wan2.2+Remix+i2v+首尾帧循环壁纸工作流 (2).json; Wan2.2+Remix+i2v+首尾帧循环壁纸工作流 (2).json
lora,z真实\细节\ZIT_Midjourney_Luneva_Cinematic_v1_r128.safetensors,3,LoraLoaderModelOnly,Cinematic Slider - Stackable - (ZIT),2599083,,https://civitai.com/api/download/models/2919589,https://civitai.com/models/2599083,wdddd(2).json; wdddd(2).json; 实验1.json
lora,skin texture v2.1.safetensors,3,LoraLoaderModelOnly,Popogori - 3d style (2023-2025) | AnimaP,2599636,,https://civitai.com/api/download/models/2920203,https://civitai.com/models/2599636,z+dype(2).json; 【尺素】人物美学Z三采可视化sigam工作流 (1).json; 【尺素】人物美学Z双采可视化sigam工作流(1).json
lora,Zimage\ZIT-Mystic-XXX-V5.safetensors,3,LoraLoaderModelOnly,Cinematic Slider - Stackable - (ZIT),2599083,,https://civitai.com/api/download/models/2919589,https://civitai.com/models/2599083,▶▶ZITB+F2K+NSW修复+高清(整合流)(1).json; ▶▶ZITB+F2K+NSW修复+高清(整合流)(1).json; ▶▶ZITB+F2K+NSW修复+高清(整合流)(1).json
lora,AIGC特异点-动漫转写实真人V2版.safetensors,3,LoraLoaderModelOnly,Qwen2511_Anyone Cosplay,2435164,,https://civitai.com/api/download/models/2738032,https://civitai.com/models/2435164,【楚心钟陌】Qwen2511娃娃流 法外狂徒整理后(1).json; 【楚心钟陌】全新参数！Qwen2511lora串串+Zi二次元转真人+高清放大洗图 (1).json; 动漫转真人1.json
lora,LTX\ltx23_edit_anything_global_rank128_v1_9000steps_adamw.safetensors,2,LTXICLoRALoaderModelOnly,LTX2.3 All in one - ID LoRA + ControlNet + Detailer + Upscaler + Custom Audio + Keyframes,2553704,,https://civitai.com/api/download/models/2869945,https://civitai.com/models/2553704,10Eros_10SNodes_TripleSample_Custom-Audio-Music-Video(1).json; 10Eros_10SNodes_TripleSample_I2V(1).json
lora,ltx23\ltx-2.3-22b-distilled-lora-1.1_fro90_ceil72_condsafe.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,10Eros_10SNodes_TripleSample_I2V(2).json; 10Eros_10SNodes_TripleSample_I2V(2).json
lora,ltx23\ltx-2.3-22b-distilled-lora-dynamic_fro09_avg_rank_105_bf16.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,10Eros_i2v(1).json; 10Eros_i2v(1).json
lora,qwen\Qwen-Image-Edit-2511-Lightning-4steps-V1.0-fp32.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,2511+镜头选择-单个(1).json; 人像数据集生成for循环(1).json
lora,Qwen\2509\假人生成Mannequin.safetensors,2,LoraLoaderModelOnly,Nao Iihara 饭井原 直 飯井原 なお  | Resort BOIN 巨乳渡假村 リゾートBOIN,1881594,,https://civitai.com/api/download/models/2129708,https://civitai.com/models/1881594,2511-姿势迁移（自用）(1).json; 2511-姿势迁移（自用）(2).json
lora,Qwen\2511\Qwen-Image-Edit-2511-Lightning-8steps-V1.0-bf16.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,2511-姿势迁移（自用）(1).json; 2511-姿势迁移（自用）(2).json
lora,Qwen-Image-Lightning-8steps-V2.0 bf16.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,AI代码侠土豆 瑶光电商图专用_换产品_衣服(1).json; 👨🏻Qwen_edit plus 2509-换头_换脸-F2P-聚焦裁剪-手动遮罩版(1).json
lora,z-image\gzs_妹妹_v1.safetensors,2,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,AI代码侠土豆-Red-Z-Image_AIO文生图.json; Z-image文生图极限高清修复 .json
lora,Wan21_I2V_14B_lightx2v_cfg_step_distill_lora_rank64.safetensors,2,LoraLoaderModelOnly,Yor Forger (Spy x Family) — Realistic Flux / Wan2.1 Cosplay LoRA,2237073,,https://civitai.com/api/download/models/2519818,https://civitai.com/models/2237073,Animate高质量动作迁移无限流（全自动五层）(1).json; 多参跨模态音画同步脸部参考图生视频V1（全自动版）.json
lora,Qwen-Image-Edit-2511-Lightning-4steps-V1-fp32.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,anything2real+2601+A+demo+with+vlm+enhance (1)(1).json; 动漫转写实真人2511（零偏移_高还原）工作流.json
lora,qe2511_consis_alpha_patched.safetensors,2,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,anything2real+2601+A+demo+with+vlm+enhance (1)(1).json; QwenEdit2511+角色替换+保持手持、前景物品++超强一致性(1).json
lora,Z1\Mystic-XXX-ZIT-v2.safetensors,2,LoraLoaderModelOnly,tazune rirei (mahoutsukai to kuroneko no wiz (World of Mystic Wiz) ) / 鶴音 リレイ (魔法使いと黒猫のウィズ),2449347,,https://civitai.com/api/download/models/2754087,https://civitai.com/models/2449347,DBZ_00100_(1).json; DBZ_00100_(1).json
lora,Z1\ZPenisHelper .safetensors,2,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,DBZ_00100_(1).json; DBZ_00100_(1).json
lora,FireRed-Image-Edit-1.0-Lightning-8steps-v1.0.safetensors,2,LoraLoaderModelOnly,FireRed_OmniRealism,2503075,,https://civitai.com/api/download/models/2813721,https://civitai.com/models/2503075,FireRed Image Edit 1.1三图输入编辑ComfyUI工作流(1).json; ▶Klein单图编辑-服装提取.json
lora,z-image\Mystic-XXX-ZIT(Strength-1.0)V5.safetensors,2,LoraLoaderModelOnly,tazune rirei (mahoutsukai to kuroneko no wiz (World of Mystic Wiz) ) / 鶴音 リレイ (魔法使いと黒猫のウィズ),2449347,,https://civitai.com/api/download/models/2754087,https://civitai.com/models/2449347,For循环Zimage文图+seedvr2(1)_20260317_114852.json; For循环Zimage文图+seedvr2(7)(1).json
lora,wan2.2_i2v_A14b_high_noise_lora_rank64_lightx2v_4step_1022.safetensors,2,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,jeff from t8首尾帧 Wan2.2版Infinite Talk图生视频数字人(1).json; Revised by jefferson T8首尾帧 Wan2.2版Infinite Talk图生视频数字人 (Copy).json
lora,Wan\Wan2.2-Fun-A14B-InP-high-noise-MPS.safetensors,2,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,Jwx-DasiwaV9单图漫剧视频生成(1).json; 【Work-Fisher】【02.01】高动态音画视频口型一条龙-支持单图、首尾帧.json
lora,Wan\Wan2.2-Fun-A14B-InP-low-noise-HPS2.1.safetensors,2,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,Jwx-DasiwaV9单图漫剧视频生成(1).json; 【Work-Fisher】【02.01】高动态音画视频口型一条龙-支持单图、首尾帧.json
lora,Wan\Wan2.2 - I2V_VBVR_HIGH_rank_64_fp16.safetensors,2,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,Jwx-DasiwaV9单图漫剧视频生成(1).json; Jwx-DasiwaV9双图首尾帧图生视频(1).json
lora,Wuli-Qwen-Image-2512-Turbo-LoRA-4steps-V2.0-bf16(1).safetensors,2,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,KOOK_Qwen_2512+Zimage_真实人像 (1).json; KOOK_Qwen_2512+Zimage_真实人像(2).json
lora,LTX2.3\LTX2.3_增强Video_Reasoning.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,LTX-2.3文图(1).json; LTX-2.3文图(4).json
lora,LTX2.3\LTX23-GalaxyAce（中景动作增强）.safetensors,2,LoraLoaderModelOnly,LTX2.3 All in one - ID LoRA + ControlNet + Detailer + Upscaler + Custom Audio + Keyframes,2553704,,https://civitai.com/api/download/models/2869945,https://civitai.com/models/2553704,LTX-2.3文图(1).json; LTX-2.3文图(4).json
lora,LTX2.3\LTX2.3-IC-LORA-Dual-Character(多人对话单用0.6-1，叠加0.3-0.5).safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,LTX-2.3文图(1).json; LTX-2.3文图(4).json
lora,LTX2.3\ltx23__姿态控制(d3m0p0s3 0.7-0.9).safetensors,2,LoraLoaderModelOnly,LTX2.3 All in one - ID LoRA + ControlNet + Detailer + Upscaler + Custom Audio + Keyframes,2553704,,https://civitai.com/api/download/models/2869945,https://civitai.com/models/2553704,LTX-2.3文图(1).json; LTX-2.3文图(4).json
lora,LTX2.3-IC-双人对话.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,lTX2.3全能参考结合多关键帧.json; 【LTX2.3】四宫格生视频 (单采).json
lora,LTX2\kouboV2.safetensors,2,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,LTX2.3南风阳平分镜.json; LTX2.3南风阳平分镜1.json
lora,LTX2\人物\杨颖.safetensors,2,LoraLoaderModelOnly,"Image and background fusion, real light and shadow re lighting-kontext lora（冰爷老杨真实溶图）",1950241,,https://civitai.com/api/download/models/2207241,https://civitai.com/models/1950241,LTX2.3南风阳平分镜.json; LTX2.3南风阳平分镜1.json
lora,LTX2\ltx-2.3-22b-distilled-lora-384.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,LTX2.3局部重绘.json; video_ltx2_3_i2v(2).json
lora,LTX2.3\nsfw_riding_backshot_frontshot_ltx23_v1.0.safetensors,2,LoraLoaderModelOnly,nsfw z-image Romantic Red Evening Elegance – Strapless Floral Ruffle Gown With Cross-Lace Heels,2581641,,https://civitai.com/api/download/models/2900350,https://civitai.com/models/2581641,ltx23无字(1).json; ltx23无字(3).json
lora,2511-AnyPose-base-000006250.safetensors,2,LoraLoaderModelOnly,丝袜足底-stocking-feet {flux2-klein-9b-base} {qwen-2511-edit},2528185,,https://civitai.com/api/download/models/2900860,https://civitai.com/models/2528185,Qwen-Edit-2511+Anypose+精确控制人体姿势(1).json; 人物姿势迁移++Qwen_image_edit_2511.json
lora,2511-AnyPose-helper-00006000.safetensors,2,LoraLoaderModelOnly,丝袜足底-stocking-feet {flux2-klein-9b-base} {qwen-2511-edit},2528185,,https://civitai.com/api/download/models/2900860,https://civitai.com/models/2528185,Qwen-Edit-2511+Anypose+精确控制人体姿势(1).json; 人物姿势迁移++Qwen_image_edit_2511.json
lora,flux_彩妆美女5.safetensors,2,LoraLoaderModelOnly,Flux 1D INEZ Female Model Lora [Big Round Boobs],2598042,,https://civitai.com/api/download/models/2918422,https://civitai.com/models/2598042,Qwen-Image多LoRA文生图+面部细化+洗图+高清放大工作流V2(1).json; Qwen-Image多LoRA文生图+面部细化+洗图+高清放大工作流V2(1).json
lora,detail-000019.safetensors,2,LoraLoaderModelOnly,Real HDR (Level of Color Detail Slider),2581643,,https://civitai.com/api/download/models/2900355,https://civitai.com/models/2581643,Qwen-Image多LoRA文生图+面部细化+洗图+高清放大工作流V2(1).json; Qwen-Image多LoRA文生图+面部细化+洗图+高清放大工作流V2(1).json
lora,Qwen-Image-Lightning-8steps-V2.0.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,Qwen-Image多LoRA文生图+面部细化+洗图+高清放大工作流V2(1).json; Qwen动漫转真人工作流(BETA).json
lora,wan2.2_i2v_A14b_low_noise_lora_rank64_lightx2v_4step_1022_modified.safetensors,2,LoraLoaderModelOnly; LoraLoader,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,Qwen-Image多LoRA文生图+面部细化+洗图+高清放大工作流V2(1).json; SVI+2.0+Pro+for+Wan+2.2长视频一镜到底！(1).json
lora,Kook_Qwen_V3极致真实.safetensors,2,LoraLoaderModelOnly,(Volume Edition) Qwen+2512+Kook Authentic Version High-Speed Automatic Text-to-Image Generator V1+,2294537,,https://civitai.com/api/download/models/2582008,https://civitai.com/models/2294537,Qwen-Image多LoRA文生图+面部细化+洗图+高清放大工作流V2(1).json; Qwen动漫转真人工作流(BETA).json
lora,F.1增强质感_细节优化调整7.0Qwen特供版_7.0 Qwen特供版.safetensors,2,LoraLoaderModelOnly,F.W.ZHolic,2594808,,https://civitai.com/api/download/models/2914858,https://civitai.com/models/2594808,Qwen-Image多LoRA文生图+面部细化+洗图+高清放大工作流V2(1).json; Qwen动漫转真人工作流(BETA).json
lora,Qwen-Edit 万物重打光-.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,Qwen2511三图编辑二次采样+SeedVR2高清.json; 👨🏻Qwen_edit plus 2509-换头_换脸-F2P-聚焦裁剪-手动遮罩版(1).json
lora,Kook_千问写实_Kook_Qwen_V2美人版.safetensors,2,LoraLoaderModelOnly,(Volume Edition) Qwen+2512+Kook Authentic Version High-Speed Automatic Text-to-Image Generator V1+,2294537,,https://civitai.com/api/download/models/2582008,https://civitai.com/models/2294537,QwenAIO姿态编辑(1).json; 空白工作流 (1) (1) (1).json
lora,角色置景_RoleScene Blend.safetensors,2,LoraLoaderModelOnly,终末地角色ALL IN ONE/arknights:_endfield Character ALL IN ONE,2396277,,https://civitai.com/api/download/models/2694331,https://civitai.com/models/2396277,QwenEdit2511+角色替换+保持手持、前景物品++超强一致性(1).json; 👨🏻Qwen_edit plus 2509-换头_换脸-F2P-聚焦裁剪-手动遮罩版(1).json
lora,QwenEdit\QwenEdit-F2P.safetensors,2,LoraLoaderModelOnly,Edit workflow 2 in one - Flux Klein 9 + Qwen edit 2511 + SAM3,2579807,,https://civitai.com/api/download/models/2898287,https://civitai.com/models/2579807,QwenRapidAIO合集by像素幻想(1).json; QwenRapidAIO自动分镜（支持NSFW）(1)(2).json
lora,SVI_v2_PRO_Wan2.2-I2V-A14B_HIGH_lora_rank_128_fp16.safetensors,2,LoraLoaderModelOnly,WAN 2.2 SVI Long Form Video Image to Video Diffusion/GGUF Workflow w/ Upscaling,2418122,,https://civitai.com/api/download/models/2718673,https://civitai.com/models/2418122,SVI+2.0+Pro+for+Wan+2.2长视频一镜到底！(1).json; Wan2.2+Remix+I2V+v2.1+++SVI2Pro+全自动反推长视频工作流.json
lora,SVI_v2_PRO_Wan2.2-I2V-A14B_LOW_lora_rank_128_fp16.safetensors,2,LoraLoaderModelOnly,WAN 2.2 SVI Long Form Video Image to Video Diffusion/GGUF Workflow w/ Upscaling,2418122,,https://civitai.com/api/download/models/2718673,https://civitai.com/models/2418122,SVI+2.0+Pro+for+Wan+2.2长视频一镜到底！(1).json; Wan2.2+Remix+I2V+v2.1+++SVI2Pro+全自动反推长视频工作流.json
lora,ltx-2-19b-distilled-lora_resized_dynamic_fro09_avg_rank_175_bf16.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,video_ltx23_i2v_nsfw最强(1).json; 高质量LTX-2.3图生视频MV制作工作流_大尸兄(1).json
lora,nsfw_riding_backshot_frontshot_ltx23_v1.0.safetensors,2,LoraLoaderModelOnly,nsfw z-image Romantic Red Evening Elegance – Strapless Floral Ruffle Gown With Cross-Lace Heels,2581641,,https://civitai.com/api/download/models/2900350,https://civitai.com/models/2581641,video_ltx23_i2v_nsfw最强(1).json; 最强优化—LTX2.3全自动—图生_ 文生视频.json
lora,LTX2_3_NSFW_furry_concat_v2.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,video_ltx23_i2v_nsfw最强(1).json; 最强优化—LTX2.3全自动—图生_ 文生视频.json
lora,LTX2.3-Rogue-Missionary-Cowgirl-v3.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,video_ltx23_i2v_nsfw最强(1).json; video_ltx23_i2v_nsfw最强(1).json
lora,LTX2.3-NSFWMOTION_00750.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,video_ltx23_i2v_nsfw最强(1).json; 最强优化—LTX2.3全自动—图生_ 文生视频.json
lora,ltx-2.3-20b-distilled-lora-384.safetensors,2,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,video_ltx2_3_i2v.json; video_ltx2_3_t2v.json
lora,Wan22_I2V_VBVR_HIGH_rank_64_fp16.safetensors,2,LoraLoaderModelOnly,Wan2.2 i2v Claude用日本語Prompt,2555142,,https://civitai.com/api/download/models/2893703,https://civitai.com/models/2555142,Wan2.2 Remix i2v 2.1 图生视频VBVR推理强化工作流-Qwen3 VQA版 (1).json; Wan22_VBVR_Base(1).json
lora,Wan全系\SVI_v2_PRO_Wan2.2-I2V-A14B_HIGH_lora_rank_128_fp16.safetensors,2,LoraLoaderModelOnly,WAN 2.2 SVI Long Form Video Image to Video Diffusion/GGUF Workflow w/ Upscaling,2418122,,https://civitai.com/api/download/models/2718673,https://civitai.com/models/2418122,Wan2.2_SVI_长视频生成_Nsfw (1).json; Wan2.2_SVI_长视频生成_Nsfw .json
lora,Wan全系\SVI_v2_PRO_Wan2.2-I2V-A14B_LOW_lora_rank_128_fp16.safetensors,2,LoraLoaderModelOnly,WAN 2.2 SVI Long Form Video Image to Video Diffusion/GGUF Workflow w/ Upscaling,2418122,,https://civitai.com/api/download/models/2718673,https://civitai.com/models/2418122,Wan2.2_SVI_长视频生成_Nsfw (1).json; Wan2.2_SVI_长视频生成_Nsfw .json
lora,Wan2.2-I2V-A14B-4steps-lora-rank64-Seko-V1-low_noise_model-comfy.safetensors,2,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,wan2.2无限首尾帧.json; 最燃Wan2.2一镜到底！三级采样无限可控循环！超长无衰减完整版.json
lora,Wan2.2-I2V-A14B-4steps-lora-rank64-Seko-V1-high_noise_model-comfy.safetensors,2,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,wan2.2无限首尾帧.json; 最燃Wan2.2一镜到底！三级采样无限可控循环！超长无衰减完整版.json
lora,2512\2511真实\qe2511_consis_alpha_patched.safetensors,2,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,wdddd(1).json; wdddd(1).json
lora,zbase\女王02.safetensors,2,LoraLoaderModelOnly,"White Queen ""Innocent, Overlord"" (白の女王) - Date A Live (デート・ア・ライブ)",2223062,,https://civitai.com/api/download/models/2502694,https://civitai.com/models/2223062,Z双采+klein(1).json; 三剑合璧改(1).json
lora,flux-2-klein\flux-2-klein-NSFW.safetensors,2,LoraLoaderModelOnly,Flux 1D INEZ Female Model Lora [Big Round Boobs],2598042,,https://civitai.com/api/download/models/2918422,https://civitai.com/models/2598042,▶flux-2-klein-单-多图编辑(1).json; ▶flux-2-klein-单-多图编辑(1)_20260406_094433.json
lora,Qwen\Qwen-Image-Lightning-8steps-V2.0.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,【AI代码侠土豆】多参考图合成Qwen-Edit+eigen-banana.json; 一键动漫转真人(1).json
lora,无滤真实_V2.safetensors,2,LoraLoaderModelOnly,パパ活無許可中出しおじさん - v3,2512416,,https://civitai.com/api/download/models/2823975,https://civitai.com/models/2512416,【更美感】无滤真实_v2+++kook真实幻想+-+图生图（反推）工作流(1).json; 无滤真实_v2图生图（反推）工作流(1).json
lora,Qwen-Edit-2511-8步加速-Lightning-LoRA_V1.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,【楚心钟陌】Qwen2511娃娃流 法外狂徒整理后(1).json; 【楚心钟陌】全新参数！Qwen2511lora串串+Zi二次元转真人+高清放大洗图 (1).json
lora,Qwen\qwen-edit-skin_1.1_000002750.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,一键动漫转真人(1).json; 一键动漫转真人(1).json
lora,Qwen\consistence_edit_v2.safetensors,2,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,一键动漫转真人(1).json; 一键动漫转真人(1).json
lora,Qwen-Image-Edit-2509-Lightning-8steps-V1.0-bf16.safetensors,2,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,一键生成多视图(1).json; 拍鬼片的.json
lora,Z-IMAGE\REAL\ZIT_Midjourney_Luneva_Cinematic_v1_r128.safetensors,2,LoraLoaderModelOnly,Cinematic Slider - Stackable - (ZIT),2599083,,https://civitai.com/api/download/models/2919589,https://civitai.com/models/2599083,三采样-Aiden-zimageT+B+fluxklein采样.json; 三采样-Aiden-zimageT+B+fluxklein采样.json
lora,变成真实风格qwen_2509_a2r_v3.safetensors,2,LoraLoaderModelOnly,Qwen Edit Figure Maker By Aldniki,1908503,,https://civitai.com/api/download/models/2160163,https://civitai.com/models/1908503,三采样转真人(1).json; 三采样转真人1.json
lora,FLUX\Flux-2-Klein\F2K_9bb-一致性lcs_consist_preview.safetensors,2,LoraLoaderModelOnly,unStable Revolution F2K 9b alpha,2368430,,https://civitai.com/api/download/models/2650565,https://civitai.com/models/2368430,动漫转真人合集.json; 模糊图片修复(1).json
lora,WAN\lightx2v_I2V_14B_480p_cfg_step_distill_rank256_bf16.safetensors,2,LoraLoaderModelOnly,4步Qwen Edit 2511换头(Qwen Image Edit 2511 + lightx2v_4steps: Head Swap Workflow),2388580,,https://civitai.com/api/download/models/2685809,https://civitai.com/models/2388580,拍鬼片的.json; 拍鬼片的.json
lora,WAN\Wan2.2-Fun-A14B-InP-high-noise-MPS.safetensors,2,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,拍鬼片的.json; 拍鬼片的.json
lora,WAN\Wan2.2-Fun-A14B-InP-low-noise-HPS2.1.safetensors,2,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,拍鬼片的.json; 拍鬼片的.json
lora,colorMangaKlein_9B.safetensors,2,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,本子，漫画上色，参考图使用，Flux2_klein图像编辑9b.json; 本子，漫画上色，参考图使用，Flux2_klein图像编辑9b.json
lora,Qwen一致性\Anything2RealAlpha.safetensors,1,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,(M-V1)任意图像转换成真实风格图像 .json
lora,Qwen一致性\anything2real_2601_A_final.safetensors,1,LoraLoaderModelOnly,Anything2real 2601 workflow,2275667,,https://civitai.com/api/download/models/2561368,https://civitai.com/models/2275667,(M-V1)任意图像转换成真实风格图像 .json
lora,FireRed\FireRed-Image-Edit-Covercraft.safetensors,1,LoraLoaderModelOnly,FireRed_OmniRealism,2503075,,https://civitai.com/api/download/models/2813721,https://civitai.com/models/2503075,08.FireRed-Image-Edit合集(1).json
lora,FireRed\FireRed-Image-Edit-Makeup.safetensors,1,LoraLoaderModelOnly,FireRed_OmniRealism,2503075,,https://civitai.com/api/download/models/2813721,https://civitai.com/models/2503075,08.FireRed-Image-Edit合集(1).json
lora,lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank256_bf16.safetensors,1,LoraLoaderModelOnly,4步Qwen Edit 2511换头(Qwen Image Edit 2511 + lightx2v_4steps: Head Swap Workflow),2388580,,https://civitai.com/api/download/models/2685809,https://civitai.com/models/2388580,1 Wan2.2质量文生图+TTP高阶放大（全网ID ：楚门的AI世界）(1).json
lora,Z-IMAGE\REAL\nicegirls_Zimage.safetensors,1,LoraLoaderModelOnly,NiceGirls UltraReal,1862761,,https://civitai.com/api/download/models/2882216,https://civitai.com/models/1862761,1-Aiden-Zimage增强细节-高清放大lora工作流 (1)(1).json
lora,ZIT_Midjourney_Luneva_Cinematic_v1_r128.safetensors,1,LoraLoaderModelOnly,Cinematic Slider - Stackable - (ZIT),2599083,,https://civitai.com/api/download/models/2919589,https://civitai.com/models/2599083,1-Aiden-Zimage增强细节-高清放大lora工作流 (1)(1).json
lora,ZIT_Luneva CyberHD.safetensors,1,LoraLoaderModelOnly,Cinematic Slider - Stackable - (ZIT),2599083,,https://civitai.com/api/download/models/2919589,https://civitai.com/models/2599083,1-Aiden-Zimage增强细节-高清放大lora工作流 (1)(1).json
lora,ltx23\ltx23_edit_anything_global_rank128_v1_9000steps_adamw.safetensors,1,LTXICLoRALoaderModelOnly,LTX2.3 All in one - ID LoRA + ControlNet + Detailer + Upscaler + Custom Audio + Keyframes,2553704,,https://civitai.com/api/download/models/2869945,https://civitai.com/models/2553704,10Eros_10SNodes_TripleSample_I2V(2).json
